S003,S003A,S012,S020,S025,A006,A006_CO,S025A
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
484,484,-4,1981,4841981,-4,-4,4841981
